CaWO4_3CaCO3(40mg)_VL_260728
Température four	Temps	TG	
/°C	/s	/mg	
900.20	7515	-9.1691	
900.20	7518	-9.1690	
900.20	7520	-9.1686	
900.20	7523	-9.1689	
900.20	7525	-9.1691	
900.20	7528	-9.1689	
900.20	7530	-9.1688	
900.21	7533	-9.1689	
900.22	7535	-9.1692	
900.22	7538	-9.1688	
900.22	7540	-9.1686	
900.22	7543	-9.1689	
900.22	7545	-9.1691	
900.21	7548	-9.1689	
900.21	7550	-9.1686	
900.20	7553	-9.1690	
900.18	7555	-9.1692	
900.17	7558	-9.1689	
900.16	7560	-9.1687	
900.14	7563	-9.1691	
900.13	7565	-9.1693	
900.13	7568	-9.1691	
900.12	7570	-9.1688	
900.11	7573	-9.1693	
900.11	7575	-9.1693	
900.11	7578	-9.1688	
900.10	7580	-9.1688	
900.10	7583	-9.1693	
900.10	7585	-9.1694	
900.10	7588	-9.1690	
900.10	7590	-9.1691	
900.10	7593	-9.1693	
900.11	7595	-9.1693	
900.11	7598	-9.1689	
900.11	7600	-9.1689	
900.11	7603	-9.1693	
900.11	7605	-9.1693	
900.12	7608	-9.1688	
900.12	7610	-9.1691	
900.13	7613	-9.1694	
900.13	7615	-9.1693	
900.14	7618	-9.1690	
900.14	7620	-9.1693	
900.15	7623	-9.1696	
900.14	7625	-9.1692	
900.14	7628	-9.1689	
900.13	7630	-9.1694	
900.12	7633	-9.1695	
900.11	7635	-9.1693	
900.10	7638	-9.1691	
900.09	7640	-9.1695	
900.07	7643	-9.1700	
900.06	7645	-9.1693	
900.04	7648	-9.1692	
900.03	7650	-9.1697	
900.02	7653	-9.1697	
900.02	7655	-9.1693	
900.01	7658	-9.1693	
900.00	7660	-9.1697	
899.99	7663	-9.1697	
899.98	7665	-9.1692	
899.98	7668	-9.1693	
899.97	7670	-9.1695	
899.97	7673	-9.1696	
899.97	7675	-9.1692	
899.96	7678	-9.1694	
899.96	7680	-9.1698	
899.96	7683	-9.1698	
899.96	7685	-9.1695	
899.96	7688	-9.1695	
899.96	7690	-9.1698	
899.97	7693	-9.1699	
899.97	7695	-9.1694	
899.97	7698	-9.1698	
899.97	7700	-9.1700	
899.97	7703	-9.1697	
899.97	7705	-9.1696	
899.97	7708	-9.1697	
899.97	7710	-9.1700	
899.97	7713	-9.1698	
899.97	7715	-9.1695	
899.96	7718	-9.1700	
899.95	7720	-9.1702	
899.95	7723	-9.1696	
899.95	7725	-9.1696	
899.94	7728	-9.1702	
899.94	7730	-9.1702	
899.94	7733	-9.1699	
899.94	7735	-9.1696	
899.94	7738	-9.1700	
899.95	7740	-9.1700	
899.95	7743	-9.1698	
899.95	7745	-9.1698	
899.95	7748	-9.1701	
899.95	7750	-9.1700	
899.96	7753	-9.1700	
899.96	7755	-9.1699	
899.96	7758	-9.1704	
899.97	7760	-9.1701	
899.97	7763	-9.1699	
899.97	7765	-9.1700	
899.97	7768	-9.1702	
899.97	7770	-9.1703	
899.97	7773	-9.1698	
899.97	7775	-9.1702	
899.97	7778	-9.1702	
899.97	7780	-9.1701	
899.97	7783	-9.1699	
899.97	7785	-9.1701	
899.96	7788	-9.1705	
899.96	7790	-9.1701	
899.96	7793	-9.1698	
899.96	7795	-9.1704	
899.96	7798	-9.1706	
899.96	7800	-9.1702	
899.96	7803	-9.1699	
899.96	7805	-9.1704	
899.96	7808	-9.1705	
899.96	7810	-9.1701	
899.96	7813	-9.1701	
899.95	7815	-9.1702	
899.95	7818	-9.1705	
899.95	7820	-9.1701	
899.95	7823	-9.1700	
899.94	7825	-9.1706	
899.93	7828	-9.1709	
899.92	7830	-9.1705	
899.92	7833	-9.1705	
899.92	7835	-9.1706	
899.92	7838	-9.1704	
899.91	7840	-9.1701	
899.90	7843	-9.1705	
899.90	7845	-9.1707	
899.90	7848	-9.1705	
899.89	7850	-9.1699	
899.89	7853	-9.1706	
899.88	7855	-9.1707	
899.87	7858	-9.1705	
899.87	7860	-9.1701	
899.86	7863	-9.1710	
899.85	7865	-9.1710	
899.84	7868	-9.1704	
899.84	7870	-9.1701	
899.84	7873	-9.1707	
899.84	7875	-9.1710	
899.84	7878	-9.1703	
899.84	7880	-9.1701	
899.84	7883	-9.1708	
899.85	7885	-9.1707	
899.85	7888	-9.1704	
899.86	7890	-9.1704	
899.87	7893	-9.1706	
899.88	7895	-9.1711	
899.88	7898	-9.1705	
899.89	7900	-9.1705	
899.89	7903	-9.1707	
899.90	7905	-9.1708	
899.90	7908	-9.1705	
899.90	7910	-9.1706	
899.90	7913	-9.1711	
899.89	7915	-9.1708	
899.88	7918	-9.1706	
899.87	7920	-9.1707	
899.86	7923	-9.1712	
899.85	7925	-9.1708	
899.84	7928	-9.1704	
899.83	7930	-9.1707	
899.82	7933	-9.1711	
899.81	7935	-9.1709	
899.80	7938	-9.1707	
899.79	7940	-9.1709	
899.78	7943	-9.1715	
899.77	7945	-9.1708	
899.76	7948	-9.1706	
899.76	7950	-9.1710	
899.76	7953	-9.1713	
899.76	7955	-9.1708	
899.76	7958	-9.1704	
899.76	7960	-9.1711	
899.77	7963	-9.1713	
899.77	7965	-9.1709	
899.78	7968	-9.1708	
899.79	7970	-9.1714	
899.79	7973	-9.1714	
899.80	7975	-9.1708	
899.80	7978	-9.1707	
899.81	7980	-9.1712	
899.81	7983	-9.1711	
899.82	7985	-9.1710	
899.82	7988	-9.1709	
899.83	7990	-9.1714	
899.84	7993	-9.1711	
899.85	7995	-9.1706	
899.85	7998	-9.1713	
899.86	8000	-9.1714	
899.86	8003	-9.1714	
899.86	8005	-9.1710	
899.87	8008	-9.1713	
899.87	8010	-9.1715	
899.87	8013	-9.1712	
899.87	8015	-9.1711	
899.87	8018	-9.1715	
899.88	8020	-9.1717	
899.88	8023	-9.1710	
899.88	8025	-9.1711	
899.89	8028	-9.1717	
899.89	8030	-9.1716	
899.90	8033	-9.1710	
899.90	8035	-9.1710	
899.91	8038	-9.1715	
899.91	8040	-9.1715	
899.92	8043	-9.1712	
899.93	8045	-9.1712	
899.93	8048	-9.1716	
899.94	8050	-9.1717	
899.95	8053	-9.1714	
899.95	8055	-9.1712	
899.95	8058	-9.1716	
899.96	8060	-9.1714	
899.97	8063	-9.1714	
899.97	8065	-9.1714	
899.97	8068	-9.1717	
899.97	8070	-9.1714	
899.97	8073	-9.1712	
899.97	8075	-9.1716	
899.96	8078	-9.1716	
899.95	8080	-9.1715	
899.95	8083	-9.1713	
899.95	8085	-9.1719	
899.94	8088	-9.1719	
899.94	8090	-9.1715	
899.94	8093	-9.1712	
899.94	8095	-9.1715	
899.94	8098	-9.1717	
899.94	8100	-9.1714	
899.94	8103	-9.1713	
899.94	8105	-9.1717	
899.94	8108	-9.1721	
899.93	8110	-9.1717	
899.93	8113	-9.1715	
899.94	8115	-9.1718	
899.94	8118	-9.1718	
899.94	8120	-9.1713	
899.94	8123	-9.1716	
899.95	8125	-9.1717	
899.94	8128	-9.1719	
899.94	8130	-9.1716	
899.94	8133	-9.1719	
899.94	8135	-9.1721	
899.94	8138	-9.1717	
899.94	8140	-9.1716	
899.94	8143	-9.1717	
899.95	8145	-9.1719	
899.96	8148	-9.1719	
899.97	8150	-9.1716	
899.99	8153	-9.1719	
900.00	8155	-9.1721	
900.01	8158	-9.1719	
900.01	8160	-9.1716	
900.02	8163	-9.1720	
900.03	8165	-9.1720	
900.03	8168	-9.1719	
900.03	8170	-9.1716	
900.04	8173	-9.1720	
900.05	8175	-9.1722	
900.06	8178	-9.1717	
900.06	8180	-9.1717	
900.07	8183	-9.1722	
900.07	8185	-9.1722	
900.08	8188	-9.1719	
900.08	8190	-9.1717	
900.08	8193	-9.1722	
900.08	8195	-9.1722	
900.08	8198	-9.1720	
900.08	8200	-9.1719	
900.08	8203	-9.1722	
900.09	8205	-9.1721	
900.10	8208	-9.1718	
900.11	8210	-9.1721	
900.11	8213	-9.1722	
900.12	8215	-9.1722	
900.13	8218	-9.1718	
900.14	8220	-9.1722	
900.15	8223	-9.1723	
900.15	8225	-9.1719	
900.16	8228	-9.1719	
900.17	8230	-9.1723	
900.17	8233	-9.1725	
900.18	8235	-9.1721	
900.19	8238	-9.1719	
900.20	8240	-9.1721	
900.21	8243	-9.1725	
900.22	8245	-9.1722	
900.23	8248	-9.1719	
900.24	8250	-9.1722	
900.24	8253	-9.1725	
900.25	8255	-9.1721	
900.25	8258	-9.1721	
900.25	8260	-9.1722	
900.25	8263	-9.1723	
900.24	8265	-9.1719	
900.23	8268	-9.1720	
900.22	8270	-9.1722	
900.21	8273	-9.1725	
900.20	8275	-9.1721	
900.19	8278	-9.1721	
900.19	8280	-9.1725	
900.18	8283	-9.1724	
900.17	8285	-9.1722	
900.17	8288	-9.1723	
900.16	8290	-9.1725	
900.15	8293	-9.1723	
900.15	8295	-9.1722	
900.14	8298	-9.1722	
900.13	8300	-9.1726	
900.13	8303	-9.1723	
900.12	8305	-9.1722	
900.11	8308	-9.1723	
900.10	8310	-9.1727	
900.09	8313	-9.1722	
900.08	8315	-9.1722	
900.07	8318	-9.1726	
900.06	8320	-9.1724	
900.05	8323	-9.1724	
900.04	8325	-9.1721	
900.03	8328	-9.1725	
900.03	8330	-9.1727	
900.02	8333	-9.1723	
900.02	8335	-9.1722	
900.01	8338	-9.1725	
900.01	8340	-9.1728	
900.01	8343	-9.1723	
900.00	8345	-9.1722	
900.00	8348	-9.1726	
900.01	8350	-9.1729	
900.01	8353	-9.1726	
900.01	8355	-9.1722	
900.01	8358	-9.1729	
900.02	8360	-9.1730	
900.02	8363	-9.1726	
900.03	8365	-9.1724	
900.03	8368	-9.1730	
900.04	8370	-9.1730	
900.04	8373	-9.1725	
900.04	8375	-9.1726	
900.04	8378	-9.1727	
900.04	8380	-9.1729	
900.04	8383	-9.1726	
900.03	8385	-9.1727	
900.03	8388	-9.1730	
900.03	8390	-9.1728	
900.02	8393	-9.1726	
900.02	8395	-9.1726	
900.03	8398	-9.1730	
900.03	8400	-9.1727	
900.03	8403	-9.1726	
900.04	8405	-9.1728	
900.04	8408	-9.1731	
900.05	8410	-9.1727	
900.06	8413	-9.1728	
900.07	8415	-9.1731	
900.07	8418	-9.1732	
900.07	8420	-9.1728	
900.07	8423	-9.1727	
900.08	8425	-9.1729	
900.08	8428	-9.1732	
900.09	8430	-9.1728	
900.09	8433	-9.1726	
900.10	8435	-9.1731	
900.11	8438	-9.1731	
900.13	8440	-9.1727	
900.14	8443	-9.1725	
900.15	8445	-9.1731	
900.16	8448	-9.1733	
900.17	8450	-9.1727	
900.18	8453	-9.1727	
900.19	8455	-9.1731	
900.20	8458	-9.1730	
900.21	8460	-9.1728	
900.21	8463	-9.1728	
900.22	8465	-9.1732	
900.23	8468	-9.1729	
900.23	8470	-9.1729	
900.23	8473	-9.1729	
900.23	8475	-9.1730	
900.24	8478	-9.1729	
900.24	8480	-9.1728	
900.25	8483	-9.1730	
900.25	8485	-9.1733	
900.25	8488	-9.1731	
900.25	8490	-9.1731	
900.25	8493	-9.1732	
900.25	8495	-9.1734	
900.25	8498	-9.1731	
900.25	8500	-9.1728	
900.25	8503	-9.1730	
900.26	8505	-9.1734	
900.26	8508	-9.1731	
900.26	8510	-9.1728	
900.27	8513	-9.1731	
900.27	8515	-9.1733	
900.28	8518	-9.1731	
900.28	8520	-9.1727	
900.28	8523	-9.1732	
900.29	8525	-9.1735	
900.30	8528	-9.1732	
900.30	8530	-9.1728	
900.31	8533	-9.1733	
900.32	8535	-9.1732	
900.33	8538	-9.1729	
900.35	8540	-9.1729	
900.36	8543	-9.1734	
900.37	8545	-9.1735	
900.37	8548	-9.1731	
900.37	8550	-9.1730	
900.37	8553	-9.1737	
900.36	8555	-9.1735	
900.35	8558	-9.1730	
900.34	8560	-9.1732	
900.33	8563	-9.1734	
900.32	8565	-9.1734	
900.30	8568	-9.1731	
900.29	8570	-9.1733	
900.28	8573	-9.1734	
900.27	8575	-9.1734	
900.26	8578	-9.1730	
900.24	8580	-9.1733	
900.23	8583	-9.1736	
900.22	8585	-9.1734	
900.21	8588	-9.1732	
900.21	8590	-9.1734	
900.20	8593	-9.1735	
900.19	8595	-9.1734	
900.18	8598	-9.1734	
900.17	8600	-9.1737	
900.16	8603	-9.1737	
900.15	8605	-9.1735	
900.14	8608	-9.1732	
900.13	8610	-9.1734	
900.12	8613	-9.1738	
900.10	8615	-9.1734	
900.09	8618	-9.1733	
900.07	8620	-9.1736	
900.05	8623	-9.1738	
900.03	8625	-9.1735	
900.02	8628	-9.1733	
900.00	8630	-9.1737	
899.99	8633	-9.1739	
899.98	8635	-9.1734	
899.97	8638	-9.1734	
899.96	8640	-9.1738	
899.95	8643	-9.1739	
899.94	8645	-9.1736	
899.93	8648	-9.1732	
899.93	8650	-9.1736	
899.92	8653	-9.1736	
899.91	8655	-9.1734	
899.90	8658	-9.1735	
899.90	8660	-9.1738	
899.89	8663	-9.1740	
899.90	8665	-9.1734	
899.90	8668	-9.1737	
899.91	8670	-9.1739	
899.92	8673	-9.1737	
899.93	8675	-9.1735	
899.94	8678	-9.1737	
899.96	8680	-9.1740	
899.96	8683	-9.1737	
899.97	8685	-9.1735	
899.98	8688	-9.1736	
899.99	8690	-9.1740	
900.00	8693	-9.1736	
900.00	8695	-9.1734	
900.01	8698	-9.1738	
900.02	8700	-9.1740	
900.02	8703	-9.1735	
900.03	8705	-9.1734	
900.02	8708	-9.1739	
900.02	8710	-9.1742	
900.02	8713	-9.1738	
900.02	8715	-9.1735	
900.01	8718	-9.1738	
900.01	8720	-9.1742	
900.01	8723	-9.1738	
900.01	8725	-9.1738	
900.01	8728	-9.1741	
900.00	8730	-9.1740	
900.00	8733	-9.1736	
900.00	8735	-9.1736	
900.00	8738	-9.1742	
900.00	8740	-9.1743	
900.00	8743	-9.1739	
900.00	8745	-9.1738	
900.00	8748	-9.1742	
900.01	8750	-9.1739	
900.01	8753	-9.1739	
900.01	8755	-9.1738	
900.01	8758	-9.1741	
900.01	8760	-9.1741	
900.01	8763	-9.1739	
900.02	8765	-9.1739	
900.02	8768	-9.1744	
900.03	8770	-9.1741	
900.04	8773	-9.1738	
900.05	8775	-9.1740	
900.05	8778	-9.1742	
900.06	8780	-9.1744	
900.07	8783	-9.1739	
900.08	8785	-9.1742	
900.10	8788	-9.1744	
900.10	8790	-9.1741	
900.11	8793	-9.1739	
900.12	8795	-9.1744	
900.12	8798	-9.1743	
900.13	8800	-9.1740	
900.13	8803	-9.1738	
900.14	8805	-9.1741	
900.13	8808	-9.1744	
900.13	8810	-9.1739	
900.13	8813	-9.1738	
900.12	8815	-9.1743	
900.12	8818	-9.1744	
900.11	8820	-9.1742	
900.10	8823	-9.1739	
900.10	8825	-9.1743	
900.09	8828	-9.1745	
900.09	8830	-9.1741	
900.08	8833	-9.1739	
900.08	8835	-9.1745	
900.07	8838	-9.1745	
900.07	8840	-9.1741	
900.07	8843	-9.1741	
900.06	8845	-9.1746	
900.06	8848	-9.1746	
900.06	8850	-9.1740	
900.06	8853	-9.1743	
900.06	8855	-9.1744	
900.07	8858	-9.1744	
900.07	8860	-9.1741	
900.07	8863	-9.1742	
900.07	8865	-9.1746	
900.07	8868	-9.1746	
900.07	8870	-9.1742	
900.07	8873	-9.1744	
900.08	8875	-9.1746	
900.08	8878	-9.1745	
900.08	8880	-9.1743	
900.08	8883	-9.1743	
900.09	8885	-9.1748	
900.10	8888	-9.1746	
900.10	8890	-9.1743	
900.11	8893	-9.1745	
900.12	8895	-9.1748	
900.12	8898	-9.1743	
900.12	8900	-9.1744	
900.12	8903	-9.1747	
900.12	8905	-9.1748	
900.11	8908	-9.1746	
900.10	8910	-9.1743	
900.09	8913	-9.1747	
900.09	8915	-9.1750	
900.07	8918	-9.1744	
900.06	8920	-9.1743	
900.06	8923	-9.1747	
900.05	8925	-9.1750	
900.05	8928	-9.1744	
900.04	8930	-9.1742	
900.05	8933	-9.1749	
900.05	8935	-9.1746	
900.05	8938	-9.1747	
900.05	8940	-9.1745	
900.05	8943	-9.1747	
900.05	8945	-9.1748	
900.05	8948	-9.1745	
900.05	8950	-9.1744	
900.06	8953	-9.1749	
900.06	8955	-9.1747	
900.06	8958	-9.1745	
900.06	8960	-9.1746	
900.07	8963	-9.1748	
900.07	8965	-9.1746	
900.07	8968	-9.1746	
900.07	8970	-9.1747	
900.07	8973	-9.1748	
900.06	8975	-9.1748	
900.06	8978	-9.1744	
900.05	8980	-9.1749	
900.05	8983	-9.1750	
900.04	8985	-9.1747	
900.04	8988	-9.1746	
900.03	8990	-9.1750	
900.02	8993	-9.1753	
900.00	8995	-9.1749	
899.99	8998	-9.1745	
899.98	9000	-9.1748	
899.97	9003	-9.1751	
899.96	9005	-9.1748	
899.96	9008	-9.1745	
899.95	9010	-9.1750	
899.95	9013	-9.1751	
899.95	9015	-9.1748	
899.95	9018	-9.1746	
899.95	9020	-9.1750	
899.95	9023	-9.1753	
899.95	9025	-9.1747	
899.95	9028	-9.1747	
899.95	9030	-9.1750	
899.94	9033	-9.1751	
899.94	9035	-9.1749	
899.94	9038	-9.1750	
899.94	9040	-9.1751	
899.94	9043	-9.1751	
899.95	9045	-9.1747	
899.96	9048	-9.1748	
899.97	9050	-9.1753	
899.97	9053	-9.1752	
899.98	9055	-9.1749	
900.00	9058	-9.1748	
900.01	9060	-9.1751	
900.01	9063	-9.1750	
900.02	9065	-9.1747	
900.04	9068	-9.1750	
900.05	9070	-9.1752	
900.07	9073	-9.1748	
900.09	9075	-9.1747	
900.11	9078	-9.1753	
900.13	9080	-9.1754	
900.15	9083	-9.1750	
900.16	9085	-9.1750	
900.17	9088	-9.1753	
900.18	9090	-9.1753	
900.18	9093	-9.1750	
900.18	9095	-9.1748	
900.18	9098	-9.1753	
900.18	9100	-9.1755	
900.17	9103	-9.1751	
900.16	9105	-9.1747	
900.15	9108	-9.1753	
900.14	9110	-9.1753	
900.13	9113	-9.1751	
900.13	9115	-9.1748	
900.13	9118	-9.1754	
900.13	9120	-9.1754	
900.13	9123	-9.1753	
900.14	9125	-9.1751	
900.15	9128	-9.1756	
900.16	9130	-9.1755	
900.17	9133	-9.1751	
900.17	9135	-9.1751	
900.18	9138	-9.1756	
900.17	9140	-9.1755	
900.17	9143	-9.1751	
900.16	9145	-9.1752	
900.16	9148	-9.1757	
900.15	9150	-9.1753	
900.14	9153	-9.1752	
900.13	9155	-9.1751	
900.13	9158	-9.1756	
900.12	9160	-9.1753	
900.11	9163	-9.1751	
900.10	9165	-9.1755	
900.09	9168	-9.1756	
900.09	9170	-9.1753	
900.08	9173	-9.1751	
900.08	9175	-9.1756	
900.08	9178	-9.1758	
900.08	9180	-9.1752	
900.08	9183	-9.1752	
900.09	9185	-9.1756	
900.08	9188	-9.1759	
900.08	9190	-9.1753	
900.08	9193	-9.1751	
900.08	9195	-9.1755	
900.08	9198	-9.1758	
900.07	9200	-9.1754	
900.06	9203	-9.1753	
900.05	9205	-9.1757	
900.04	9208	-9.1758	
900.03	9210	-9.1756	
900.02	9213	-9.1753	
900.00	9215	-9.1758	
899.99	9218	-9.1757	
899.97	9220	-9.1754	
899.96	9223	-9.1756	
899.95	9225	-9.1759	
899.95	9228	-9.1757	
899.94	9230	-9.1754	
899.94	9233	-9.1756	
899.94	9235	-9.1761	
899.95	9238	-9.1758	
899.95	9240	-9.1753	
899.95	9243	-9.1756	
899.95	9245	-9.1759	
899.95	9248	-9.1759	
899.95	9250	-9.1755	
899.95	9253	-9.1758	
899.95	9255	-9.1763	
899.95	9258	-9.1757	
899.96	9260	-9.1754	
899.96	9263	-9.1758	
899.95	9265	-9.1762	
899.95	9268	-9.1756	
899.95	9270	-9.1755	
899.95	9273	-9.1760	
899.96	9275	-9.1761	
899.96	9278	-9.1757	
899.96	9280	-9.1757	
899.97	9283	-9.1761	
899.97	9285	-9.1762	
899.98	9288	-9.1758	
899.98	9290	-9.1758	
899.99	9293	-9.1761	
899.99	9295	-9.1764	
899.99	9298	-9.1759	
899.99	9300	-9.1757	
899.99	9303	-9.1761	
899.99	9305	-9.1762	
899.99	9308	-9.1759	
899.98	9310	-9.1758	
899.98	9313	-9.1762	
899.98	9315	-9.1764	
899.98	9318	-9.1758	
899.97	9320	-9.1762	
899.97	9323	-9.1764	
899.97	9325	-9.1764	
899.97	9328	-9.1760	
899.96	9330	-9.1762	
899.96	9333	-9.1764	
899.96	9335	-9.1761	
899.97	9338	-9.1761	
899.97	9340	-9.1761	
899.98	9343	-9.1766	
899.99	9345	-9.1762	
900.00	9348	-9.1763	
900.01	9350	-9.1762	
900.02	9353	-9.1768	
900.03	9355	-9.1763	
900.04	9358	-9.1759	
900.06	9360	-9.1764	
900.08	9363	-9.1769	
900.09	9365	-9.1764	
900.10	9368	-9.1762	
900.11	9370	-9.1767	
900.12	9373	-9.1768	
900.13	9375	-9.1764	
900.13	9378	-9.1763	
900.13	9380	-9.1766	
900.13	9383	-9.1769	
900.12	9385	-9.1765	
900.12	9388	-9.1764	
900.11	9390	-9.1768	
900.11	9393	-9.1767	
900.10	9395	-9.1763	
900.10	9398	-9.1766	
900.09	9400	-9.1770	
900.09	9403	-9.1768	
900.08	9405	-9.1765	
900.07	9408	-9.1765	
900.06	9410	-9.1769	
900.05	9413	-9.1766	
900.05	9415	-9.1765	
900.04	9418	-9.1770	
900.04	9420	-9.1770	
900.03	9423	-9.1765	
900.03	9425	-9.1763	
900.03	9428	-9.1767	
900.04	9430	-9.1771	
900.04	9433	-9.1767	
900.05	9435	-9.1765	
900.05	9438	-9.1766	
900.06	9440	-9.1769	
900.06	9443	-9.1768	
900.07	9445	-9.1765	
900.07	9448	-9.1770	
900.08	9450	-9.1771	
900.08	9453	-9.1767	
900.08	9455	-9.1765	
900.05	9458	-9.1769	
899.96	9460	-9.1771	
899.80	9463	-9.1769	
899.55	9465	-9.1769	
899.22	9468	-9.1771	
898.81	9470	-9.1772	
898.32	9473	-9.1769	
897.78	9475	-9.1770	
897.18	9478	-9.1775	
896.50	9480	-9.1772	
895.79	9483	-9.1770	
895.08	9485	-9.1772	
894.35	9488	-9.1776	
893.60	9490	-9.1776	
892.84	9493	-9.1772	
892.05	9495	-9.1777	
891.26	9498	-9.1777	
890.46	9500	-9.1775	
889.65	9503	-9.1775	
888.84	9505	-9.1778	
888.02	9508	-9.1780	
887.20	9510	-9.1774	
886.37	9513	-9.1774	
885.54	9515	-9.1779	
884.71	9518	-9.1781	
883.87	9520	-9.1781	
883.03	9523	-9.1776	
882.19	9525	-9.1781	
881.35	9528	-9.1784	
880.50	9530	-9.1780	
879.66	9533	-9.1782	
878.82	9535	-9.1785	
877.97	9538	-9.1782	
877.12	9540	-9.1783	
876.28	9543	-9.1780	
875.43	9545	-9.1783	
874.58	9548	-9.1782	
873.73	9550	-9.1780	
872.88	9553	-9.1783	
872.02	9555	-9.1785	
871.17	9558	-9.1787	
870.32	9560	-9.1784	
869.47	9563	-9.1787	
868.61	9565	-9.1787	
867.76	9568	-9.1785	
866.91	9570	-9.1783	
866.06	9573	-9.1788	
865.21	9575	-9.1790	
864.36	9578	-9.1787	
863.51	9580	-9.1786	
862.66	9583	-9.1790	
861.81	9585	-9.1792	
860.96	9588	-9.1789	
860.11	9590	-9.1786	
859.26	9593	-9.1791	
858.41	9595	-9.1792	
857.55	9598	-9.1790	
856.70	9600	-9.1788	
855.85	9603	-9.1794	
855.00	9605	-9.1795	
854.15	9608	-9.1790	
853.30	9610	-9.1790	
852.45	9613	-9.1794	
851.59	9615	-9.1794	
850.74	9618	-9.1792	
849.88	9620	-9.1792	
849.03	9623	-9.1797	
848.17	9625	-9.1796	
847.32	9628	-9.1793	
846.46	9630	-9.1796	
845.61	9633	-9.1797	
844.75	9635	-9.1797	
843.89	9638	-9.1796	
843.04	9640	-9.1799	
842.18	9643	-9.1800	
841.33	9645	-9.1795	
840.47	9648	-9.1793	
839.63	9650	-9.1799	
838.78	9653	-9.1800	
837.93	9655	-9.1796	
837.09	9658	-9.1796	
836.24	9660	-9.1800	
835.40	9663	-9.1801	
834.55	9665	-9.1798	
833.71	9668	-9.1799	
832.86	9670	-9.1800	
832.02	9673	-9.1804	
831.18	9675	-9.1799	
830.33	9678	-9.1798	
829.49	9680	-9.1801	
828.64	9683	-9.1803	
827.79	9685	-9.1800	
826.94	9688	-9.1801	
826.09	9690	-9.1805	
825.24	9693	-9.1802	
824.39	9695	-9.1800	
823.54	9698	-9.1803	
822.69	9700	-9.1805	
821.85	9703	-9.1803	
821.00	9705	-9.1802	
820.16	9708	-9.1803	
819.32	9710	-9.1807	
818.47	9713	-9.1804	
817.63	9715	-9.1802	
816.79	9718	-9.1805	
815.95	9720	-9.1808	
815.11	9723	-9.1805	
814.28	9725	-9.1804	
813.44	9728	-9.1808	
812.61	9730	-9.1809	
811.77	9733	-9.1807	
810.94	9735	-9.1803	
810.11	9738	-9.1808	
809.28	9740	-9.1812	
808.44	9743	-9.1807	
807.61	9745	-9.1805	
806.77	9748	-9.1811	
805.94	9750	-9.1813	
805.10	9753	-9.1809	
804.27	9755	-9.1810	
803.43	9758	-9.1811	
802.59	9760	-9.1814	
801.75	9763	-9.1810	
800.91	9765	-9.1808	
800.08	9768	-9.1814	
799.24	9770	-9.1812	
798.40	9773	-9.1810	
797.57	9775	-9.1811	
796.73	9778	-9.1815	
795.90	9780	-9.1812	
795.06	9783	-9.1810	
794.23	9785	-9.1813	
793.40	9788	-9.1817	
792.56	9790	-9.1813	
791.73	9793	-9.1810	
790.90	9795	-9.1816	
790.06	9798	-9.1817	
789.23	9800	-9.1815	
788.40	9803	-9.1813	
787.56	9805	-9.1818	
786.73	9808	-9.1818	
785.90	9810	-9.1815	
785.07	9813	-9.1813	
784.24	9815	-9.1820	
783.41	9818	-9.1818	
782.58	9820	-9.1815	
781.75	9823	-9.1815	
780.92	9825	-9.1820	
780.09	9828	-9.1819	
779.26	9830	-9.1817	
778.43	9833	-9.1816	
777.60	9835	-9.1821	
776.76	9838	-9.1820	
775.93	9840	-9.1817	
775.11	9843	-9.1819	
774.27	9845	-9.1822	
773.44	9848	-9.1819	
772.61	9850	-9.1818	
771.78	9853	-9.1821	
770.94	9855	-9.1823	
770.10	9858	-9.1823	
769.27	9860	-9.1820	
768.42	9863	-9.1821	
767.61	9865	-9.1823	
766.78	9868	-9.1805	
765.95	9870	-9.1789	
765.11	9873	-9.1784	
764.28	9875	-9.1780	
763.44	9878	-9.1775	
762.61	9880	-9.1771	
761.78	9883	-9.1775	
760.95	9885	-9.1775	
760.12	9888	-9.1774	
759.29	9890	-9.1771	
758.47	9893	-9.1778	
757.64	9895	-9.1779	
756.81	9898	-9.1776	
755.98	9900	-9.1773	
755.15	9903	-9.1779	
754.32	9905	-9.1780	
753.49	9908	-9.1778	
752.66	9910	-9.1777	
751.84	9913	-9.1781	
751.00	9915	-9.1782	
750.17	9918	-9.1778	
749.34	9920	-9.1779	
748.51	9923	-9.1782	
747.67	9925	-9.1782	
746.83	9928	-9.1782	
745.99	9930	-9.1782	
745.16	9933	-9.1785	
744.32	9935	-9.1784	
743.48	9938	-9.1782	
742.64	9940	-9.1782	
741.79	9943	-9.1786	
740.95	9945	-9.1787	
740.11	9948	-9.1784	
739.27	9950	-9.1785	
738.43	9953	-9.1788	
737.59	9955	-9.1786	
736.75	9958	-9.1785	
735.91	9960	-9.1786	
735.07	9963	-9.1789	
734.23	9965	-9.1787	
733.39	9968	-9.1784	
732.55	9970	-9.1789	
731.72	9973	-9.1792	
730.88	9975	-9.1789	
730.04	9978	-9.1786	
729.21	9980	-9.1791	
728.37	9983	-9.1793	
727.54	9985	-9.1790	
726.70	9988	-9.1786	
725.87	9990	-9.1792	
725.03	9993	-9.1794	
724.20	9995	-9.1789	
723.36	9998	-9.1789	
722.52	10000	-9.1793	
721.68	10003	-9.1793	
