CaWO4_3CaCO3(40mg)_VL_260728
Température four	Temps	TG	
/°C	/s	/mg	
899.94	8115	0.0223	
899.94	8118	0.0223	
899.94	8120	0.0223	
899.94	8123	0.0223	
899.95	8125	0.0223	
899.94	8128	0.0223	
899.94	8130	0.0223	
899.94	8133	0.0223	
899.94	8135	0.0223	
899.94	8138	0.0223	
899.94	8140	0.0223	
899.94	8143	0.0223	
899.95	8145	0.0223	
899.96	8148	0.0223	
899.97	8150	0.0223	
899.99	8153	0.0223	
900.00	8155	0.0223	
900.01	8158	0.0223	
900.01	8160	0.0223	
900.02	8163	0.0223	
900.03	8165	0.0223	
900.03	8168	0.0223	
900.03	8170	0.0223	
900.04	8173	0.0223	
900.05	8175	0.0223	
900.06	8178	0.0223	
900.06	8180	0.0223	
900.07	8183	0.0223	
900.07	8185	0.0223	
900.08	8188	0.0223	
900.08	8190	0.0223	
900.08	8193	0.0223	
900.08	8195	0.0223	
900.08	8198	0.0223	
900.08	8200	0.0223	
900.08	8203	0.0223	
900.09	8205	0.0223	
900.10	8208	0.0223	
900.11	8210	0.0223	
900.11	8213	0.0223	
900.12	8215	0.0223	
900.13	8218	0.0223	
900.14	8220	0.0223	
900.15	8223	0.0223	
900.15	8225	0.0223	
900.16	8228	0.0223	
900.17	8230	0.0223	
900.17	8233	0.0223	
900.18	8235	0.0223	
900.19	8238	0.0223	
900.20	8240	0.0223	
900.21	8243	0.0223	
900.22	8245	0.0223	
900.23	8248	0.0223	
900.24	8250	0.0223	
900.24	8253	0.0223	
900.25	8255	0.0223	
900.25	8258	0.0223	
900.25	8260	0.0223	
900.25	8263	0.0223	
900.24	8265	0.0223	
900.23	8268	0.0223	
900.22	8270	0.0223	
900.21	8273	0.0223	
900.20	8275	0.0223	
900.19	8278	0.0223	
900.19	8280	0.0223	
900.18	8283	0.0223	
900.17	8285	0.0223	
900.17	8288	0.0223	
900.16	8290	0.0223	
900.15	8293	0.0223	
900.15	8295	0.0223	
900.14	8298	0.0223	
900.13	8300	0.0223	
900.13	8303	0.0223	
900.12	8305	0.0223	
900.11	8308	0.0223	
900.10	8310	0.0223	
900.09	8313	0.0223	
900.08	8315	0.0223	
900.07	8318	0.0223	
900.06	8320	0.0223	
900.05	8323	0.0223	
900.04	8325	0.0223	
900.03	8328	0.0223	
900.03	8330	0.0223	
900.02	8333	0.0223	
900.02	8335	0.0223	
900.01	8338	0.0223	
900.01	8340	0.0223	
900.01	8343	0.0223	
900.00	8345	0.0223	
900.00	8348	0.0223	
900.01	8350	0.0223	
900.01	8353	0.0223	
900.01	8355	0.0223	
900.01	8358	0.0223	
900.02	8360	0.0223	
900.02	8363	0.0223	
900.03	8365	0.0223	
900.03	8368	0.0223	
900.04	8370	0.0223	
900.04	8373	0.0223	
900.04	8375	0.0223	
900.04	8378	0.0223	
900.04	8380	0.0223	
900.04	8383	0.0223	
900.03	8385	0.0223	
900.03	8388	0.0223	
900.03	8390	0.0223	
900.02	8393	0.0223	
900.02	8395	0.0223	
900.03	8398	0.0223	
900.03	8400	0.0223	
900.03	8403	0.0223	
900.04	8405	0.0223	
900.04	8408	0.0223	
900.05	8410	0.0223	
900.06	8413	0.0223	
900.07	8415	0.0223	
900.07	8418	0.0223	
900.07	8420	0.0223	
900.07	8423	0.0223	
900.08	8425	0.0223	
900.08	8428	0.0223	
900.09	8430	0.0223	
900.09	8433	0.0223	
900.10	8435	0.0223	
900.11	8438	0.0223	
900.13	8440	0.0223	
900.14	8443	0.0223	
900.15	8445	0.0223	
900.16	8448	0.0223	
900.17	8450	0.0223	
900.18	8453	0.0223	
900.19	8455	0.0223	
900.20	8458	0.0223	
900.21	8460	0.0223	
900.21	8463	0.0223	
900.22	8465	0.0223	
900.23	8468	0.0223	
900.23	8470	0.0223	
900.23	8473	0.0223	
900.23	8475	0.0223	
900.24	8478	0.0223	
900.24	8480	0.0223	
900.25	8483	0.0223	
900.25	8485	0.0223	
900.25	8488	0.0223	
900.25	8490	0.0223	
900.25	8493	0.0223	
900.25	8495	0.0223	
900.25	8498	0.0223	
900.25	8500	0.0223	
900.25	8503	0.0223	
900.26	8505	0.0223	
900.26	8508	0.0223	
900.26	8510	0.0223	
900.27	8513	0.0223	
900.27	8515	0.0223	
900.28	8518	0.0223	
900.28	8520	0.0223	
900.28	8523	0.0223	
900.29	8525	0.0223	
900.30	8528	0.0223	
900.30	8530	0.0223	
900.31	8533	0.0223	
900.32	8535	0.0223	
900.33	8538	0.0223	
900.35	8540	0.0223	
900.36	8543	0.0223	
900.37	8545	0.0223	
900.37	8548	0.0223	
900.37	8550	0.0223	
900.37	8553	0.0223	
900.36	8555	0.0223	
900.35	8558	0.0223	
900.34	8560	0.0223	
900.33	8563	0.0223	
900.32	8565	0.0223	
900.30	8568	0.0223	
900.29	8570	0.0223	
900.28	8573	0.0223	
900.27	8575	0.0223	
900.26	8578	0.0223	
900.24	8580	0.0223	
900.23	8583	0.0223	
900.22	8585	0.0223	
900.21	8588	0.0223	
900.21	8590	0.0223	
900.20	8593	0.0223	
900.19	8595	0.0223	
900.18	8598	0.0223	
900.17	8600	0.0223	
900.16	8603	0.0223	
900.15	8605	0.0223	
900.14	8608	0.0223	
900.13	8610	0.0223	
900.12	8613	0.0223	
900.10	8615	0.0223	
900.09	8618	0.0223	
900.07	8620	0.0223	
900.05	8623	0.0223	
900.03	8625	0.0223	
900.02	8628	0.0223	
900.00	8630	0.0223	
899.99	8633	0.0223	
899.98	8635	0.0223	
899.97	8638	0.0223	
899.96	8640	0.0223	
899.95	8643	0.0223	
899.94	8645	0.0223	
899.93	8648	0.0223	
899.93	8650	0.0223	
899.92	8653	0.0223	
899.91	8655	0.0223	
899.90	8658	0.0223	
899.90	8660	0.0223	
899.89	8663	0.0223	
899.90	8665	0.0223	
899.90	8668	0.0223	
899.91	8670	0.0223	
899.92	8673	0.0223	
899.93	8675	0.0223	
899.94	8678	0.0223	
899.96	8680	0.0223	
899.96	8683	0.0223	
899.97	8685	0.0223	
899.98	8688	0.0223	
899.99	8690	0.0223	
900.00	8693	0.0223	
900.00	8695	0.0223	
900.01	8698	0.0223	
900.02	8700	0.0223	
900.02	8703	0.0223	
900.03	8705	0.0223	
900.02	8708	0.0223	
900.02	8710	0.0223	
900.02	8713	0.0223	
900.02	8715	0.0223	
900.01	8718	0.0223	
900.01	8720	0.0223	
900.01	8723	0.0223	
900.01	8725	0.0223	
900.01	8728	0.0223	
900.00	8730	0.0223	
900.00	8733	0.0223	
900.00	8735	0.0223	
900.00	8738	0.0223	
900.00	8740	0.0223	
900.00	8743	0.0223	
900.00	8745	0.0223	
900.00	8748	0.0223	
900.01	8750	0.0223	
900.01	8753	0.0223	
900.01	8755	0.0223	
900.01	8758	0.0223	
900.01	8760	0.0223	
900.01	8763	0.0223	
900.02	8765	0.0223	
900.02	8768	0.0223	
900.03	8770	0.0223	
900.04	8773	0.0223	
900.05	8775	0.0223	
900.05	8778	0.0223	
900.06	8780	0.0223	
900.07	8783	0.0223	
900.08	8785	0.0223	
900.10	8788	0.0223	
900.10	8790	0.0223	
900.11	8793	0.0223	
900.12	8795	0.0223	
900.12	8798	0.0223	
900.13	8800	0.0223	
900.13	8803	0.0223	
900.14	8805	0.0223	
900.13	8808	0.0223	
900.13	8810	0.0223	
900.13	8813	0.0223	
900.12	8815	0.0223	
900.12	8818	0.0223	
900.11	8820	0.0223	
900.10	8823	0.0223	
900.10	8825	0.0223	
900.09	8828	0.0223	
900.09	8830	0.0223	
900.08	8833	0.0223	
900.08	8835	0.0223	
900.07	8838	0.0223	
900.07	8840	0.0223	
900.07	8843	0.0223	
900.06	8845	0.0223	
900.06	8848	0.0223	
900.06	8850	0.0223	
900.06	8853	0.0223	
900.06	8855	0.0223	
900.07	8858	0.0223	
900.07	8860	0.0223	
900.07	8863	0.0223	
900.07	8865	0.0223	
900.07	8868	0.0223	
900.07	8870	0.0223	
900.07	8873	0.0223	
900.08	8875	0.0223	
900.08	8878	0.0223	
900.08	8880	0.0223	
900.08	8883	0.0223	
900.09	8885	0.0223	
900.10	8888	0.0223	
900.10	8890	0.0223	
900.11	8893	0.0223	
900.12	8895	0.0223	
900.12	8898	0.0223	
900.12	8900	0.0223	
900.12	8903	0.0223	
900.12	8905	0.0223	
900.11	8908	0.0223	
900.10	8910	0.0223	
900.09	8913	0.0223	
900.09	8915	0.0223	
900.07	8918	0.0223	
900.06	8920	0.0223	
900.06	8923	0.0223	
900.05	8925	0.0223	
900.05	8928	0.0223	
900.04	8930	0.0223	
900.05	8933	0.0223	
900.05	8935	0.0223	
900.05	8938	0.0223	
900.05	8940	0.0223	
900.05	8943	0.0223	
900.05	8945	0.0223	
900.05	8948	0.0223	
900.05	8950	0.0223	
900.06	8953	0.0223	
900.06	8955	0.0223	
900.06	8958	0.0223	
900.06	8960	0.0223	
900.07	8963	0.0223	
900.07	8965	0.0223	
900.07	8968	0.0223	
900.07	8970	0.0223	
900.07	8973	0.0223	
900.06	8975	0.0223	
900.06	8978	0.0223	
900.05	8980	0.0223	
900.05	8983	0.0223	
900.04	8985	0.0223	
900.04	8988	0.0223	
900.03	8990	0.0223	
900.02	8993	0.0223	
900.00	8995	0.0223	
899.99	8998	0.0223	
899.98	9000	0.0223	
899.97	9003	0.0223	
899.96	9005	0.0223	
899.96	9008	0.0223	
899.95	9010	0.0223	
899.95	9013	0.0223	
899.95	9015	0.0223	
899.95	9018	0.0223	
899.95	9020	0.0223	
899.95	9023	0.0223	
899.95	9025	0.0223	
899.95	9028	0.0223	
899.95	9030	0.0223	
899.94	9033	0.0223	
899.94	9035	0.0223	
899.94	9038	0.0223	
899.94	9040	0.0223	
899.94	9043	0.0223	
899.95	9045	0.0223	
899.96	9048	0.0223	
899.97	9050	0.0223	
899.97	9053	0.0223	
899.98	9055	0.0223	
900.00	9058	0.0223	
900.01	9060	0.0223	
900.01	9063	0.0223	
900.02	9065	0.0223	
900.04	9068	0.0223	
900.05	9070	0.0223	
900.07	9073	0.0223	
900.09	9075	0.0223	
900.11	9078	0.0223	
900.13	9080	0.0223	
900.15	9083	0.0223	
900.16	9085	0.0223	
900.17	9088	0.0223	
900.18	9090	0.0223	
900.18	9093	0.0223	
900.18	9095	0.0223	
900.18	9098	0.0223	
900.18	9100	0.0223	
900.17	9103	0.0223	
900.16	9105	0.0223	
900.15	9108	0.0223	
900.14	9110	0.0223	
900.13	9113	0.0223	
900.13	9115	0.0223	
900.13	9118	0.0223	
900.13	9120	0.0223	
900.13	9123	0.0223	
900.14	9125	0.0223	
900.15	9128	0.0223	
900.16	9130	0.0223	
900.17	9133	0.0223	
900.17	9135	0.0223	
900.18	9138	0.0223	
900.17	9140	0.0223	
900.17	9143	0.0223	
900.16	9145	0.0223	
900.16	9148	0.0223	
900.15	9150	0.0223	
900.14	9153	0.0223	
900.13	9155	0.0223	
900.13	9158	0.0223	
900.12	9160	0.0223	
900.11	9163	0.0223	
900.10	9165	0.0223	
900.09	9168	0.0223	
900.09	9170	0.0223	
900.08	9173	0.0223	
900.08	9175	0.0223	
900.08	9178	0.0223	
900.08	9180	0.0223	
900.08	9183	0.0223	
900.09	9185	0.0223	
900.08	9188	0.0223	
900.08	9190	0.0223	
900.08	9193	0.0223	
900.08	9195	0.0223	
900.08	9198	0.0223	
900.07	9200	0.0223	
900.06	9203	0.0223	
900.05	9205	0.0223	
900.04	9208	0.0223	
900.03	9210	0.0223	
900.02	9213	0.0223	
900.00	9215	0.0223	
899.99	9218	0.0223	
899.97	9220	0.0223	
899.96	9223	0.0223	
899.95	9225	0.0223	
899.95	9228	0.0223	
899.94	9230	0.0223	
899.94	9233	0.0223	
899.94	9235	0.0223	
899.95	9238	0.0223	
899.95	9240	0.0223	
899.95	9243	0.0223	
899.95	9245	0.0223	
899.95	9248	0.0223	
899.95	9250	0.0223	
899.95	9253	0.0223	
899.95	9255	0.0223	
899.95	9258	0.0223	
899.96	9260	0.0223	
899.96	9263	0.0223	
899.95	9265	0.0223	
899.95	9268	0.0223	
899.95	9270	0.0223	
899.95	9273	0.0223	
899.96	9275	0.0223	
899.96	9278	0.0223	
899.96	9280	0.0223	
899.97	9283	0.0223	
899.97	9285	0.0223	
899.98	9288	0.0223	
899.98	9290	0.0223	
899.99	9293	0.0223	
899.99	9295	0.0223	
899.99	9298	0.0223	
899.99	9300	0.0223	
899.99	9303	0.0223	
899.99	9305	0.0223	
899.99	9308	0.0223	
899.98	9310	0.0223	
899.98	9313	0.0223	
899.98	9315	0.0223	
899.98	9318	0.0223	
899.97	9320	0.0223	
899.97	9323	0.0223	
899.97	9325	0.0223	
899.97	9328	0.0223	
899.96	9330	0.0223	
899.96	9333	0.0223	
899.96	9335	0.0223	
899.97	9338	0.0223	
899.97	9340	0.0223	
899.98	9343	0.0223	
899.99	9345	0.0223	
900.00	9348	0.0223	
900.01	9350	0.0223	
900.02	9353	0.0223	
900.03	9355	0.0223	
900.04	9358	0.0223	
900.06	9360	0.0223	
900.08	9363	0.0223	
900.09	9365	0.0223	
900.10	9368	0.0223	
900.11	9370	0.0223	
900.12	9373	0.0223	
900.13	9375	0.0223	
900.13	9378	0.0223	
900.13	9380	0.0223	
900.13	9383	0.0223	
900.12	9385	0.0223	
900.12	9388	0.0223	
900.11	9390	0.0223	
900.11	9393	0.0223	
900.10	9395	0.0223	
900.10	9398	0.0223	
900.09	9400	0.0223	
900.09	9403	0.0223	
900.08	9405	0.0223	
900.07	9408	0.0223	
900.06	9410	0.0223	
900.05	9413	0.0223	
900.05	9415	0.0223	
900.04	9418	0.0223	
900.04	9420	0.0223	
900.03	9423	0.0223	
900.03	9425	0.0223	
900.03	9428	0.0223	
900.04	9430	0.0223	
900.04	9433	0.0223	
900.05	9435	0.0223	
900.05	9438	0.0223	
900.06	9440	0.0223	
900.06	9443	0.0223	
900.07	9445	0.0223	
900.07	9448	0.0223	
900.08	9450	0.0223	
900.08	9453	0.0223	
900.08	9455	0.0223	
900.05	9458	0.0223	
899.96	9460	0.0223	
899.80	9463	0.0223	
899.55	9465	0.0223	
899.22	9468	0.0223	
898.81	9470	0.0223	
898.32	9473	0.0223	
897.78	9475	0.0223	
897.18	9478	0.0223	
896.50	9480	0.0223	
895.79	9483	0.0223	
895.08	9485	0.0223	
894.35	9488	0.0223	
893.60	9490	0.0223	
892.84	9493	0.0223	
892.05	9495	0.0223	
891.26	9498	0.0223	
890.46	9500	0.0223	
889.65	9503	0.0223	
888.84	9505	0.0223	
888.02	9508	0.0223	
887.20	9510	0.0223	
886.37	9513	0.0223	
885.54	9515	0.0235	
884.71	9518	0.0192	
883.87	9520	0.0205	
883.03	9523	0.0219	
882.19	9525	0.0233	
881.35	9528	0.0191	
880.50	9530	0.0212	
879.66	9533	0.0212	
878.82	9535	0.0233	
877.97	9538	0.0189	
877.12	9540	0.0203	
876.28	9543	0.0217	
875.43	9545	0.0231	
874.58	9548	0.0231	
873.73	9550	0.0187	
872.88	9553	0.0192	
872.02	9555	0.0196	
871.17	9558	0.0201	
870.32	9560	0.0212	
869.47	9563	0.0222	
868.61	9565	0.0222	
867.76	9568	0.0233	
866.91	9570	0.0183	
866.06	9573	0.0188	
865.21	9575	0.0193	
864.36	9578	0.0198	
863.51	9580	0.0198	
862.66	9583	0.0209	
861.81	9585	0.0221	
860.96	9588	0.0232	
860.11	9590	0.0181	
859.26	9593	0.0194	
858.41	9595	0.0207	
857.55	9598	0.0207	
856.70	9600	0.0220	
855.85	9603	0.0154	
855.00	9605	0.0192	
854.15	9608	0.0229	
853.30	9610	0.0181	
852.45	9613	0.0193	
851.59	9615	0.0193	
850.74	9618	0.0206	
849.88	9620	0.0219	
849.03	9623	0.0153	
848.17	9625	0.0188	
847.32	9628	0.0224	
846.46	9630	0.0181	
845.61	9633	0.0181	
844.75	9635	0.0192	
843.89	9638	0.0203	
843.04	9640	0.0214	
842.18	9643	0.0153	
841.33	9645	0.0187	
840.47	9648	0.0222	
839.63	9650	0.0222	
838.78	9653	0.0179	
837.93	9655	0.0190	
837.09	9658	0.0202	
836.24	9660	0.0213	
835.40	9663	0.0153	
834.55	9665	0.0153	
833.71	9668	0.0186	
832.86	9670	0.0218	
832.02	9673	0.0178	
831.18	9675	0.0188	
830.33	9678	0.0199	
829.49	9680	0.0209	
828.64	9683	0.0209	
827.79	9685	0.0151	
826.94	9688	0.0184	
826.09	9690	0.0216	
825.24	9693	0.0174	
824.39	9695	0.0186	
823.54	9698	0.0186	
822.69	9700	0.0198	
821.85	9703	0.0210	
821.00	9705	0.0148	
820.16	9708	0.0181	
819.32	9710	0.0214	
818.47	9713	0.0170	
817.63	9715	0.0170	
816.79	9718	0.0182	
815.95	9720	0.0194	
815.11	9723	0.0206	
814.28	9725	0.0141	
813.44	9728	0.0179	
812.61	9730	0.0179	
811.77	9733	0.0216	
810.94	9735	0.0168	
810.11	9738	0.0180	
809.28	9740	0.0192	
808.44	9743	0.0205	
807.61	9745	0.0205	
806.77	9748	0.0141	
805.94	9750	0.0178	
805.10	9753	0.0215	
804.27	9755	0.0166	
803.43	9758	0.0178	
802.59	9760	0.0178	
801.75	9763	0.0191	
800.91	9765	0.0203	
800.08	9768	0.0138	
799.24	9770	0.0174	
798.40	9773	0.0210	
797.57	9775	0.0210	
796.73	9778	0.0166	
795.90	9780	0.0177	
795.06	9783	0.0189	
794.23	9785	0.0200	
793.40	9788	0.0137	
792.56	9790	0.0137	
791.73	9793	0.0171	
790.90	9795	0.0206	
790.06	9798	0.0166	
789.23	9800	0.0177	
788.40	9803	0.0188	
787.56	9805	0.0188	
786.73	9808	0.0200	
785.90	9810	0.0139	
785.07	9813	0.0171	
784.24	9815	0.0203	
783.41	9818	0.0165	
782.58	9820	0.0165	
781.75	9823	0.0176	
780.92	9825	0.0187	
780.09	9828	0.0198	
779.26	9830	0.0136	
778.43	9833	0.0169	
777.60	9835	0.0169	
776.76	9838	0.0201	
775.93	9840	0.0163	
775.11	9843	0.0174	
774.27	9845	0.0185	
773.44	9848	0.0195	
772.61	9850	0.0195	
771.78	9853	0.0135	
770.94	9855	0.0169	
770.10	9858	0.0203	
769.27	9860	0.0161	
768.42	9863	0.0171	
767.61	9865	0.0171	
766.78	9868	0.0182	
765.95	9870	0.0192	
765.11	9873	0.0131	
764.28	9875	0.0166	
763.44	9878	0.0202	
762.61	9880	0.0202	
761.78	9883	0.0156	
760.95	9885	0.0168	
760.12	9888	0.0180	
759.29	9890	0.0192	
758.47	9893	0.0127	
757.64	9895	0.0127	
756.81	9898	0.0163	
755.98	9900	0.0199	
755.15	9903	0.0152	
754.32	9905	0.0164	
753.49	9908	0.0175	
752.66	9910	0.0175	
751.84	9913	0.0187	
751.00	9915	0.0125	
750.17	9918	0.0158	
749.34	9920	0.0191	
748.51	9923	0.0191	
747.67	9925	0.0152	
746.83	9928	0.0163	
745.99	9930	0.0175	
745.16	9933	0.0186	
744.32	9935	0.0119	
743.48	9938	0.0155	
742.64	9940	0.0155	
741.79	9943	0.0190	
740.95	9945	0.0182	
740.11	9948	0.0121	
739.27	9950	0.0152	
738.43	9953	0.0184	
737.59	9955	0.0184	
736.75	9958	0.0124	
735.91	9960	0.0156	
735.07	9963	0.0188	
734.23	9965	0.0179	
733.39	9968	0.0125	
732.55	9970	0.0125	
731.72	9973	0.0154	
730.88	9975	0.0182	
730.04	9978	0.0124	
729.21	9980	0.0157	
728.37	9983	0.0189	
727.54	9985	0.0189	
726.70	9988	0.0180	
725.87	9990	0.0124	
725.03	9993	0.0153	
724.20	9995	0.0183	
723.36	9998	0.0124	
722.52	10000	0.0124	
721.68	10003	0.0155	
720.85	10005	0.0186	
720.01	10008	0.0174	
719.18	10010	0.0120	
718.34	10013	0.0149	
717.51	10015	0.0149	
716.67	10018	0.0178	
715.84	10020	0.0122	
715.00	10023	0.0156	
714.16	10025	0.0189	
713.33	10028	0.0170	
712.50	10030	0.0119	
711.66	10033	0.0119	
710.82	10035	0.0148	
709.99	10038	0.0178	
709.16	10040	0.0118	
708.32	10043	0.0151	
707.49	10045	0.0183	
706.66	10048	0.0183	
705.83	10050	0.0168	
705.00	10053	0.0117	
704.17	10055	0.0146	
703.34	10058	0.0175	
702.51	10060	0.0175	
701.68	10063	0.0115	
700.85	10065	0.0147	
700.02	10068	0.0179	
699.19	10070	0.0165	
698.36	10073	0.0115	
697.53	10075	0.0115	
696.70	10078	0.0143	
695.87	10080	0.0172	
695.04	10083	0.0113	
694.21	10085	0.0144	
693.38	10088	0.0175	
692.55	10090	0.0175	
691.72	10093	0.0139	
690.89	10095	0.0149	
690.06	10098	0.0160	
689.23	10100	0.0171	
688.40	10103	0.0111	
687.57	10105	0.0111	
686.73	10108	0.0142	
685.90	10110	0.0173	
685.07	10113	0.0137	
684.24	10115	0.0148	
683.41	10118	0.0159	
682.59	10120	0.0159	
681.77	10123	0.0170	
680.94	10125	0.0110	
680.12	10128	0.0142	
679.30	10130	0.0174	
678.48	10133	0.0137	
677.65	10135	0.0137	
676.83	10138	0.0148	
676.00	10140	0.0158	
675.18	10143	0.0169	
674.35	10145	0.0110	
673.52	10148	0.0110	
672.70	10150	0.0141	
671.87	10153	0.0173	
671.04	10155	0.0138	
670.21	10158	0.0149	
669.38	10160	0.0159	
668.55	10163	0.0159	
667.72	10165	0.0169	
666.88	10168	0.0109	
666.05	10170	0.0141	
665.21	10173	0.0174	
664.38	10175	0.0135	
663.54	10178	0.0135	
662.70	10180	0.0145	
661.87	10183	0.0154	
661.03	10185	0.0164	
660.19	10188	0.0108	
659.35	10190	0.0139	
658.51	10193	0.0139	
657.66	10195	0.0170	
656.82	10198	0.0133	
655.98	10200	0.0143	
655.14	10203	0.0153	
654.30	10205	0.0163	
653.45	10208	0.0106	
652.61	10210	0.0106	
651.77	10213	0.0136	
650.92	10215	0.0167	
650.08	10218	0.0129	
649.23	10220	0.0139	
648.39	10223	0.0149	
647.54	10225	0.0149	
646.70	10228	0.0159	
645.86	10230	0.0100	
645.02	10233	0.0131	
644.18	10235	0.0163	
643.34	10238	0.0127	
642.49	10240	0.0137	
641.65	10243	0.0137	
640.81	10245	0.0147	
639.97	10248	0.0158	
639.13	10250	0.0097	
638.29	10253	0.0130	
637.45	10255	0.0163	
636.61	10258	0.0163	
635.77	10260	0.0125	
634.93	10263	0.0136	
634.09	10265	0.0146	
633.25	10268	0.0157	
632.41	10270	0.0095	
631.57	10273	0.0095	
630.74	10275	0.0128	
629.90	10278	0.0161	
629.07	10280	0.0125	
628.23	10283	0.0136	
627.40	10285	0.0147	
626.56	10288	0.0147	
625.72	10290	0.0158	
624.89	10293	0.0093	
624.05	10295	0.0127	
623.22	10298	0.0162	
622.38	10300	0.0125	
621.55	10303	0.0125	
620.71	10305	0.0136	
619.87	10308	0.0147	
619.04	10310	0.0158	
618.20	10313	0.0094	
617.37	10315	0.0127	
616.54	10318	0.0127	
615.70	10320	0.0159	
614.87	10323	0.0123	
614.03	10325	0.0133	
613.20	10328	0.0143	
612.37	10330	0.0153	
611.54	10333	0.0153	
610.70	10335	0.0096	
609.87	10338	0.0128	
609.04	10340	0.0159	
608.20	10343	0.0120	
607.37	10345	0.0129	
606.54	10348	0.0129	
605.71	10350	0.0140	
604.87	10353	0.0149	
604.04	10355	0.0093	
603.21	10358	0.0123	
602.38	10360	0.0153	
601.55	10363	0.0153	
600.72	10365	0.0120	
599.88	10368	0.0129	
599.05	10370	0.0138	
598.22	10373	0.0147	
597.39	10375	0.0094	
596.56	10378	0.0094	
595.73	10380	0.0122	
594.89	10383	0.0150	
594.06	10385	0.0116	
593.23	10388	0.0126	
592.40	10390	0.0135	
591.57	10393	0.0135	
590.73	10395	0.0145	
589.90	10398	0.0087	
589.07	10400	0.0117	
588.24	10403	0.0146	
587.41	10405	0.0114	
586.58	10408	0.0114	
585.74	10410	0.0124	
584.91	10413	0.0134	
584.08	10415	0.0144	
583.25	10418	0.0086	
582.41	10420	0.0116	
581.58	10423	0.0116	
580.75	10425	0.0145	
579.92	10428	0.0112	
579.09	10430	0.0123	
578.26	10433	0.0134	
577.43	10435	0.0145	
576.61	10438	0.0145	
575.78	10440	0.0082	
574.95	10443	0.0116	
574.13	10445	0.0149	
573.30	10448	0.0112	
572.48	10450	0.0122	
571.65	10453	0.0122	
570.82	10455	0.0133	
570.00	10458	0.0144	
569.17	10460	0.0081	
568.35	10463	0.0115	
567.52	10465	0.0115	
566.70	10468	0.0148	
565.87	10470	0.0109	
565.05	10473	0.0120	
564.22	10475	0.0130	
563.39	10478	0.0141	
562.57	10480	0.0141	
561.75	10483	0.0082	
560.92	10485	0.0115	
560.10	10488	0.0147	
559.27	10490	0.0107	
558.45	10493	0.0118	
557.62	10495	0.0118	
556.80	10498	0.0129	
555.98	10500	0.0140	
555.16	10503	0.0082	
554.34	10505	0.0112	
553.52	10508	0.0112	
552.69	10510	0.0143	
551.87	10513	0.0106	
551.05	10515	0.0115	
550.22	10518	0.0125	
549.40	10520	0.0134	
548.57	10523	0.0134	
547.75	10525	0.0080	
546.92	10528	0.0109	
546.09	10530	0.0139	
545.26	10533	0.0105	
544.43	10535	0.0114	
543.60	10538	0.0114	
542.77	10540	0.0124	
541.94	10543	0.0134	
541.11	10545	0.0080	
540.27	10548	0.0109	
539.44	10550	0.0138	
538.61	10553	0.0138	
537.78	10555	0.0103	
536.94	10558	0.0113	
536.12	10560	0.0123	
535.28	10563	0.0132	
534.45	10565	0.0077	
533.62	10568	0.0077	
532.79	10570	0.0106	
531.97	10573	0.0134	
531.14	10575	0.0101	
530.31	10578	0.0112	
529.48	10580	0.0122	
528.65	10583	0.0122	
527.82	10585	0.0132	
526.99	10588	0.0075	
526.16	10590	0.0105	
525.33	10593	0.0135	
524.50	10595	0.0099	
523.67	10598	0.0099	
522.83	10600	0.0117	
522.00	10603	0.0135	
521.18	10605	0.0125	
520.34	10608	0.0072	
519.51	10610	0.0072	
518.68	10613	0.0102	
517.86	10615	0.0133	
517.03	10618	0.0097	
516.19	10620	0.0116	
515.37	10623	0.0135	
514.54	10625	0.0135	
513.70	10628	0.0122	
512.88	10630	0.0067	
512.05	10633	0.0100	
511.21	10635	0.0134	
510.39	10638	0.0092	
509.56	10640	0.0092	
508.73	10643	0.0113	
507.90	10645	0.0134	
507.07	10648	0.0118	
506.24	10650	0.0070	
505.41	10653	0.0103	
504.58	10655	0.0103	
503.75	10658	0.0136	
502.93	10660	0.0093	
502.10	10663	0.0113	
501.27	10665	0.0133	
500.44	10668	0.0115	
499.61	10670	0.0115	
498.79	10673	0.0067	
497.96	10675	0.0099	
497.13	10678	0.0131	
496.30	10680	0.0090	
495.47	10683	0.0109	
494.65	10685	0.0109	
493.82	10688	0.0128	
492.99	10690	0.0114	
492.16	10693	0.0069	
491.34	10695	0.0099	
490.51	10698	0.0099	
489.68	10700	0.0129	
488.85	10703	0.0090	
488.02	10705	0.0108	
487.20	10708	0.0126	
486.37	10710	0.0092	
485.54	10713	0.0092	
484.72	10715	0.0101	
483.89	10718	0.0110	
483.06	10720	0.0120	
482.23	10723	0.0065	
481.40	10725	0.0095	
480.57	10728	0.0095	
479.74	10730	0.0124	
478.92	10733	0.0088	
478.09	10735	0.0098	
477.26	10738	0.0108	
476.43	10740	0.0118	
475.60	10743	0.0118	
474.77	10745	0.0062	
473.94	10748	0.0092	
473.11	10750	0.0122	
472.28	10753	0.0086	
471.45	10755	0.0097	
470.62	10758	0.0097	
469.79	10760	0.0107	
468.96	10763	0.0118	
468.13	10765	0.0060	
467.30	10768	0.0094	
466.48	10770	0.0127	
465.65	10773	0.0127	
464.82	10775	0.0084	
463.99	10778	0.0104	
463.16	10780	0.0123	
462.33	10783	0.0106	
461.50	10785	0.0106	
460.67	10788	0.0058	
459.85	10790	0.0092	
459.02	10793	0.0125	
458.19	10795	0.0082	
